"company","category","size","title","level","city","url","updated"
"Jifiti","E-commerce & Retail","m","Payroll Specialist & Bookkeeper","Accountant","לוד","https://il.linkedin.com/jobs/view/payroll-specialist-bookkeeper-at-jifiti-4437696461?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-14"
"MSD","Health","xl","Financial Administrative Support Intern – Clinical Department","Student","נתניה","https://il.linkedin.com/jobs/view/financial-administrative-support-intern-%E2%80%93-clinical-department-at-msd-4440841479?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-14"
"NanoX","Health","m","Bookkeeper","Accountant","נווה אילן","https://il.linkedin.com/jobs/view/bookkeeper-at-nanox-vision-4440012844?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-13"
"Maytronics","Productivity","l","Assistant Controller","Accountant","יזרעאל","https://il.linkedin.com/jobs/view/assistant-controller-at-maytronics-4439408492?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-13"
"Camtek","Semiconductors","l","Controller","Accountant","מגדל העמק","https://il.linkedin.com/jobs/view/controller-at-camtek-4425729101?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-13"
"Landa Digital Printing","Digital Media","l","Bookkeeper","Accountant","גבעת ברנר","https://www.comeet.com/jobs/landacorp/A4.000/bookkeeper/EB.D63?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-12"
"Kornit Digital","Digital Media","l","Director of FP&A","Executive","הוד השרון","https://il.linkedin.com/jobs/view/director-of-fp-a-at-kornit-digital-4439709731?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-12"
"AppsFlyer","AdTech","l","FP&A Analyst","Accountant","הרצליה","https://il.linkedin.com/jobs/view/fp-a-analyst-at-appsflyer-4438999401?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-12"
"KELA","Cybersecurity","xs","Financial Director","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/financial-director-at-kela-cyber-threat-intelligence-4433096365?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-12"
"Pentera","Cybersecurity","l","AP Bookkeeper","Accountant","פתח תקווה","https://www.comeet.com/jobs/pentera/C5.00D/ap-bookkeeper/AD.B63?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-10"
"Elbit Systems","Aerospace","l","Business Finance Manager","Manager","חיפה","https://il.linkedin.com/jobs/view/business-finance-manager-at-elbit-systems-israel-4377766019?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-10"
"Kaltura","Digital Media","l","Assistant Controller - Temporary Position","Accountant","בני ברק","https://www.comeet.com/jobs/kaltura/E2.00D/assistant-controller---temporary-position/7D.C69?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-09"
"Landa Digital Printing","Digital Media","l","Bookkeeper Level 3","Accountant","גבעת ברנר","https://www.comeet.com/jobs/landacorp/A4.000/bookkeeper-level-3/34.965?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-09"
"Plus500","Fintech","l","Financial Controller","Accountant","חיפה","https://il.linkedin.com/jobs/view/financial-controller-at-plus500%E2%84%A2-4435665957?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-09"
"Israel Aerospace Industries","Aerospace","l","כלכלן/ית כספים","Accountant","לוד","https://il.linkedin.com/jobs/view/%D7%9B%D7%9C%D7%9B%D7%9C%D7%9F-%D7%99%D7%AA-%D7%9B%D7%A1%D7%A4%D7%99%D7%9D-at-iai-israel-aerospace-industries-4428712956?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-09"
"Melio","Fintech","l","Senior FP&A Analyst","Accountant","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-fp-a-analyst-at-melio-4409323658?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-08"
"AppsFlyer","AdTech","l","Revenue Controller","Accountant","הרצליה","https://il.linkedin.com/jobs/view/revenue-controller-at-appsflyer-4428064245?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-08"
"Stratasys","Robotics & Automation","l","Controller","Accountant","רחובות","https://il.linkedin.com/jobs/view/controller-at-stratasys-4436808636?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-07"
"Plus500","Fintech","l","Financial NetSuite Specialist","Accountant","חיפה","https://il.linkedin.com/jobs/view/financial-netsuite-specialist-at-plus500%E2%84%A2-4412525904?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-07"
"Forter","Fintech","l","Staff Engineer, Billing","Accountant","תל אביב-יפו","https://il.linkedin.com/jobs/view/staff-engineer-billing-at-forter-4437790927?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-07"
"KLA","Robotics & Automation","l","AP Manager, Controller","Manager","מגדל העמק","https://il.linkedin.com/jobs/view/ap-manager-controller-at-kla-4426422913?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-07"
"KELA","Cybersecurity","xs","Engineering Collection Group Leader","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/engineering-collection-group-leader-at-kela-cyber-threat-intelligence-4437152804?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-06"
"Amdocs","Telecommunications","l","Accounting Expert- Temporary position","Accountant","רעננה","https://il.linkedin.com/jobs/view/accounting-expert-temporary-position-at-amdocs-4427494891?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-06"
"Elbit Systems","Aerospace","l","FP&A","Accountant","חיפה","https://il.linkedin.com/jobs/view/fp-a-at-elbit-systems-israel-4375569299?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-06"
"Agora","Fintech","m","Director of Accounting Services Operations","Executive","תל אביב-יפו","https://www.comeet.com/jobs/agora/08.007/director-of-accounting-services-operations/83.D6E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-03"
