"company","category","size","title","level","city","url","updated"
"Cynomi","Cybersecurity","s","QA Team Leader","Manager","הרצליה","https://il.linkedin.com/jobs/view/qa-team-leader-at-cynomi-4108532456?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-23"
"accessiBe","Productivity","l","Senior Quality Assurance Engineer","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/senior-quality-assurance-engineer-at-accessibe-4108546072?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-23"
"BioProtect","Health","m","Quality Assurance Lead","Manager","צור יגאל","https://il.linkedin.com/jobs/view/quality-assurance-lead-at-bioprotect-ltd-4106579997?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-23"
"ThirdEye Systems","AI/ML","s","Configuration control","Engineer","נתניה","https://il.linkedin.com/jobs/view/configuration-control-at-thirdeye-systems-4108019616?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-23"
"Percepto","Robotics & Automation","m","Senior Automation Developer","Engineer","מודיעין-מכבים-רעות","https://www.comeet.com/jobs/percepto/44.000/senior-automation-developer/9B.441?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-22"
"SolarEdge Technologies","Sustainable Technology","l","Testing engineer","Engineer","הרצליה","https://www.comeet.com/jobs/SolarEdge/71.00A/testing-engineer/86.941?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-22"
"ZenGo","Fintech","m","QA Engineer","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/qa-engineer-at-zengo-wallet-4107664439?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-22"
"Akamai Technologies","Cloud Computing","l","Automation Team Lead - Remote","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/automation-team-lead-remote-at-akamai-technologies-4108069109?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-22"
"Beach Bum","Gaming","l","Quality Assurance Engineer 432","Engineer","רעננה","https://il.linkedin.com/jobs/view/quality-assurance-engineer-432-at-beach-bum-4107528201?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-22"
"BlueSnap","Fintech","l","Automation Engineer","Engineer","הרצליה","https://il.linkedin.com/jobs/view/automation-engineer-at-bluesnap-4044349690?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-22"
"Elbit Systems","Aerospace","l","ראש.ת תחום הנדסת בדיקות","Engineer","חיפה","https://il.linkedin.com/jobs/view/%D7%A8%D7%90%D7%A9-%D7%AA-%D7%AA%D7%97%D7%95%D7%9D-%D7%94%D7%A0%D7%93%D7%A1%D7%AA-%D7%91%D7%93%D7%99%D7%A7%D7%95%D7%AA-at-elbit-systems-israel-4106555978?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-22"
"Philips","Health","l","Supplier Quality Engineer Student","Student","חיפה","https://il.linkedin.com/jobs/view/supplier-quality-engineer-student-at-philips-4083373307?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-20"
"Exodigo","Robotics & Automation","m","BIM Automation Engineer","Engineer","תל אביב - יפו","https://www.comeet.com/jobs/exodigo/89.005/bim-automation-engineer/09.E44?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-19"
"BrandShield","Cybersecurity","m","Quality Assurance Specialist","Engineer","הרצליה","https://il.linkedin.com/jobs/view/quality-assurance-specialist-at-brandshield-4104122280?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-19"
"Waterfall Security Solutions","Cybersecurity","m","Quality Assurance Automation Engineer","Engineer","ראש העין","https://il.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-waterfall-security-solutions-4103883929?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-19"
"Rafael Advanced Defense Systems","Aerospace","l","Software Quality Assurance Team Lead","Manager","חיפה","https://il.linkedin.com/jobs/view/software-quality-assurance-team-lead-at-rafael-advanced-defense-systems-4104984233?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-19"
"CEVA","Productivity","l","SW Automation and Validation Engineer","Engineer","הרצליה","https://www.comeet.com/jobs/ceva/76.005/sw-automation-and-validation-engineer/1F.64C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-18"
"Netafim","Sustainable Technology","l","Quality Assurance- Injection","Engineer","תל אביב - יפו","https://www.comeet.com/jobs/netafim/B7.002/quality-assurance--injection/29.C4A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-18"
"NANOSONO","Health","s","Analytical Lab Manager – QC Manager","Manager","יקנעם עילית","https://il.linkedin.com/jobs/view/analytical-lab-manager-%E2%80%93-qc-manager-at-nanosono-4103675673?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-18"
"Align Technology","Health","xl","Configuration Engineer","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/configuration-engineer-at-align-technology-4103335909?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-18"
"TopGum Industries","E-commerce & Retail","m","QA Engineer","Engineer","שדרות","https://il.linkedin.com/jobs/view/qa-engineer-at-topgum-industries-4104768703?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-18"
"Radware","Cybersecurity","l","QA Group Leader","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/qa-group-leader-at-radware-4095567738?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-18"
"Tenable","Cybersecurity","xl","Senior Networking QA engineer","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/senior-networking-qa-engineer-at-tenable-4065412111?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-18"
"Dynamic Yield","AdTech","l","QA Automation-R-235796","Engineer","רמת גן","https://il.linkedin.com/jobs/view/qa-automation-r-235796-at-dynamic-yield-by-mastercard-4086412800?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-18"
