"company","category","size","title","level","city","url","updated"
"Cycode","Cybersecurity","m","Product Marketing Manager","Manager","תל אביב - יפו","https://www.comeet.com/jobs/cycode/A8.00D/product-marketing-manager/05.84F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-25"
"Upstream Security","Cybersecurity","m","Strategic Product Marketing","Marketeer","הרצליה","https://www.comeet.com/jobs/upstream/E4.003/strategic-product-marketing/76.644?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-25"
"SalesForce","AI/ML","l","Lead Marketing Cloud Solution Engineer","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/lead-marketing-cloud-solution-engineer-at-salesforce-4058607477?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-25"
"Pentera","Cybersecurity","l","Marketing Project Manager - Temporary (7-9 months)","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/marketing-project-manager-temporary-7-9-months-at-pentera-4045636937?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-25"
"Pentera","Cybersecurity","l","Senior Campaign Manager - Temporary (6-9 months)","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/senior-campaign-manager-temporary-6-9-months-at-pentera-4054942523?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-25"
"SysAid","Productivity","l","Product Marketing Manager - maternity leave replacement","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/product-marketing-manager-maternity-leave-replacement-at-sysaid-4057244793?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-24"
"Wix","E-commerce & Retail","l","Product Marketing Manager- Inbound Wix Studio","Manager","מתחם גלילות","https://il.linkedin.com/jobs/view/product-marketing-manager-inbound-wix-studio-at-wix-4041679122?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-24"
"Artlist","Digital Media","l","SEO Specialist","Marketeer","תל אביב - יפו","https://il.linkedin.com/jobs/view/seo-specialist-at-artlist-4057681785?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-23"
"Pentera","Cybersecurity","l","Marketing Project Manager","Manager","פתח תקווה","https://www.comeet.com/jobs/pentera/C5.00D/marketing-project-manager/85.B4C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-22"
"HoneyBook","Productivity","l","Performance Marketing Operations Specialist","Marketeer","תל אביב - יפו","https://il.linkedin.com/jobs/view/performance-marketing-operations-specialist-at-honeybook-4038760299?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-22"
"Fairmatic","Fintech","l","Product Marketing Manager","Manager","רמת גן","https://il.linkedin.com/jobs/view/product-marketing-manager-at-fairmatic-3986023968?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-22"
"monday.com","Productivity","l","Senior Content Marketing Manager, Office of the CRO","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/senior-content-marketing-manager-office-of-the-cro-at-monday-com-4021298810?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-22"
"Agoda.com","E-commerce & Retail","xl","Marketing Manager/Senior Manager, B2B Marketing – Bangkok Based, Relocation Provided","Manager","רמת גן","https://il.linkedin.com/jobs/view/marketing-manager-senior-manager-b2b-marketing-%E2%80%93-bangkok-based-relocation-provided-at-agoda-4038788386?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-22"
"Agoda.com","E-commerce & Retail","xl","B2B Marketing – Content Strategy Manager (Bangkok Based, Relocation Provided)","Manager","רמת גן","https://il.linkedin.com/jobs/view/b2b-marketing-%E2%80%93-content-strategy-manager-bangkok-based-relocation-provided-at-agoda-4038790476?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-22"
"Intuit","Fintech","xl","Senior Social Media Manager - Intuit Israel","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/senior-social-media-manager-intuit-israel-at-intuit-3922747176?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-21"
"Simplex Mapping Solutions","Aerospace","s","Product Marketing Manager","Manager","הרצליה","https://il.linkedin.com/jobs/view/product-marketing-manager-at-simplex-3d-4054400633?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-21"
"Palo Alto Networks","Cybersecurity","xl","Product Marketing Manager - PrismaCloud","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/product-marketing-manager-prismacloud-at-palo-alto-networks-4055845637?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-21"
"365Scores","Digital Media","l","User Acquisition Manager - Entain","Manager","תל אביב - יפו","https://www.comeet.com/jobs/365scores/B3.006/user-acquisition-manager---entain/9C.84B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-20"
"Lemonade","Fintech","l","Director of Organic Growth","Executive","תל אביב - יפו","https://il.linkedin.com/jobs/view/director-of-organic-growth-at-lemonade-4015910399?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-20"
"Artlist","Digital Media","l","Visual Content Curator","Marketeer","תל אביב - יפו","https://il.linkedin.com/jobs/view/visual-content-curator-at-artlist-4055611633?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-20"
"Artlist","Digital Media","l","Visual Content Curator - Afikim","Marketeer","תל אביב - יפו","https://il.linkedin.com/jobs/view/visual-content-curator-afikim-at-artlist-4055615031?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-20"
"Rafael Advanced Defense Systems","Aerospace","l","סמנכ”ל.ית שיווק ישראל","Marketeer","חיפה","https://il.linkedin.com/jobs/view/%D7%A1%D7%9E%D7%A0%D7%9B%E2%80%9D%D7%9C-%D7%99%D7%AA-%D7%A9%D7%99%D7%95%D7%95%D7%A7-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-at-rafael-advanced-defense-systems-4055627501?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-20"
"WalkMe","Productivity","l","Marketing Operations Manager","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/marketing-operations-manager-at-walkme%E2%84%A2-4035931914?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-18"
"Pentera","Cybersecurity","l","Social Media Manager","Manager","פתח תקווה","https://www.comeet.com/jobs/pentera/C5.00D/social-media-manager/58.A41?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-17"
"HoneyBook","Productivity","l","SEM Specialist","Marketeer","תל אביב - יפו","https://il.linkedin.com/jobs/view/sem-specialist-at-honeybook-4035193239?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-17"
"Wix","E-commerce & Retail","l","User acquisition / Performance analyst","Marketeer","מתחם גלילות","https://il.linkedin.com/jobs/view/user-acquisition-performance-analyst-at-wix-4049543967?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-16"
