"company","category","size","title","level","city","url","updated"
"Tabit","E-commerce & Retail","l","Junior Sales Manager – B2B/B2B2C (Food & Hospitality Tech)","Manager","יקום","https://il.linkedin.com/jobs/view/junior-sales-manager-%E2%80%93-b2b-b2b2c-food-hospitality-tech-at-tabit-cloud-4236351754?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"Semperis","Cybersecurity","l","Business Development Representative- French Speaker","Representative","רמת גן","https://il.linkedin.com/jobs/view/business-development-representative-french-speaker-at-semperis-4222650200?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"Bria AI","Productivity","s","Account Executive","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/account-executive-at-bria-ai-4239539428?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"HAAT Delivery","E-commerce & Retail","m","Field Sales Representative","Representative","חיפה","https://il.linkedin.com/jobs/view/field-sales-representative-at-haat-delivery-4236309166?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"Check Point Software Technologies","Cybersecurity","l","Order Management Specialist - July 2025","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/order-management-specialist-july-2025-at-check-point-software-4236859753?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"Oracle","Cloud Computing","l","CSS Field Sales Representative","Representative","פתח תקווה","https://il.linkedin.com/jobs/view/css-field-sales-representative-at-oracle-4236349134?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"SolarEdge Technologies","Sustainable Technology","l","Sales Representative","Representative","הרצליה","https://il.linkedin.com/jobs/view/sales-representative-at-solaredge-technologies-4236529021?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"Agoda.com","E-commerce & Retail","xl","Senior Business Development Manager, Tech Partnerships (Bangkok-based) (Relocation provided)","Manager","רמת גן","https://il.linkedin.com/jobs/view/senior-business-development-manager-tech-partnerships-bangkok-based-relocation-provided-at-agoda-4239520135?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"Check Point Software Technologies","Cybersecurity","l","Order Management Coordinator - July 2025","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/order-management-coordinator-july-2025-at-check-point-software-4236343533?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"MoovingON","Cloud Computing","s","Sales Development Representative","Representative","נשר","https://il.linkedin.com/jobs/view/sales-development-representative-at-moovingon-4236014592?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-27"
"Unleash Labs","Productivity","s","Sales Engineer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/sales-engineer-at-unleash-4238762446?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-27"
